-3.000000 	 0.000000
-2.990000 	 0.099301
-2.980000 	 0.197208
-2.970000 	 0.293727
-2.960000 	 0.388864
-2.950000 	 0.482625
-2.940000 	 0.575016
-2.930000 	 0.666043
-2.920000 	 0.755712
-2.910000 	 0.844029
-2.900000 	 0.931000
-2.890000 	 1.016631
-2.880000 	 1.100928
-2.870000 	 1.183897
-2.860000 	 1.265544
-2.850000 	 1.345875
-2.840000 	 1.424896
-2.830000 	 1.502613
-2.820000 	 1.579032
-2.810000 	 1.654159
-2.800000 	 1.728000
-2.790000 	 1.800561
-2.780000 	 1.871848
-2.770000 	 1.941867
-2.760000 	 2.010624
-2.750000 	 2.078125
-2.740000 	 2.144376
-2.730000 	 2.209383
-2.720000 	 2.273152
-2.710000 	 2.335689
-2.700000 	 2.397000
-2.690000 	 2.457091
-2.680000 	 2.515968
-2.670000 	 2.573637
-2.660000 	 2.630104
-2.650000 	 2.685375
-2.640000 	 2.739456
-2.630000 	 2.792353
-2.620000 	 2.844072
-2.610000 	 2.894619
-2.600000 	 2.944000
-2.590000 	 2.992221
-2.580000 	 3.039288
-2.570000 	 3.085207
-2.560000 	 3.129984
-2.550000 	 3.173625
-2.540000 	 3.216136
-2.530000 	 3.257523
-2.520000 	 3.297792
-2.510000 	 3.336949
-2.500000 	 3.375000
-2.490000 	 3.411951
-2.480000 	 3.447808
-2.470000 	 3.482577
-2.460000 	 3.516264
-2.450000 	 3.548875
-2.440000 	 3.580416
-2.430000 	 3.610893
-2.420000 	 3.640312
-2.410000 	 3.668679
-2.400000 	 3.696000
-2.390000 	 3.722281
-2.380000 	 3.747528
-2.370000 	 3.771747
-2.360000 	 3.794944
-2.350000 	 3.817125
-2.340000 	 3.838296
-2.330000 	 3.858463
-2.320000 	 3.877632
-2.310000 	 3.895809
-2.300000 	 3.913000
-2.290000 	 3.929211
-2.280000 	 3.944448
-2.270000 	 3.958717
-2.260000 	 3.972024
-2.250000 	 3.984375
-2.240000 	 3.995776
